date,open,high,low,close,volume,sma_20,sma_50,rsi,sentiment_score
2023-04-18,163.88128507276087,165.17378402192244,163.4372840126962,164.246337890625,49923000,160.12560806274413,153.65039611816405,68.79807400727258,0.0
2023-04-19,163.5852815705882,165.91375779040226,163.3287449605883,165.39083862304688,47720200,160.53753204345702,153.96871368408202,65.95362674957093,0.0
2023-04-20,163.87140244421354,165.6276243886042,163.3484832728481,164.42391967773438,52456400,160.9726417541504,154.21016021728516,60.268116918402605,0.0
2023-04-21,162.84524136183336,164.22653393840238,162.29272433120573,162.81564331054688,58337300,161.27307357788087,154.47322998046874,50.30021278456743,0.0
2023-04-24,162.79594256316088,163.38793383083043,161.70076925644653,163.1215362548828,41949600,161.5236801147461,154.76310607910156,47.791752449904216,0.0
2023-04-25,162.98339679746925,164.08843103621228,161.5428928319972,161.58236694335938,48714100,161.7945129394531,155.01489685058593,45.359160364253746,0.0
2023-04-26,160.8818784792827,163.07222541881754,160.62535692108122,161.57252502441406,45498800,162.0959327697754,155.21044982910155,50.0,0.0
2023-04-27,162.98341161052969,166.3083906842776,162.98341161052969,166.160400390625,64902300,162.47283096313475,155.51058715820312,58.54996382243798,0.0
2023-04-28,166.23933019675923,167.5811640335514,165.63747792316207,167.41342163085938,55275900,162.83394088745118,155.7937533569336,68.59498912837539,0.0
2023-05-01,167.01878932487827,168.17315888477142,166.38733892318547,167.32464599609375,52472900,163.0653091430664,156.1071109008789,72.61960194371814,0.0
2023-05-02,167.81796415576136,168.07450075678005,165.3020235951721,166.28866577148438,48425700,163.18222579956054,156.42263885498048,71.33463540648609,0.0
2023-05-03,167.23583030731814,168.6368602354505,164.92709148440827,165.2132110595703,65136000,163.27200775146486,156.7969708251953,56.132341517951225,0.0
2023-05-04,162.68740659727376,164.8086809772467,162.11515240317325,163.57537841796875,81235400,163.37215042114258,157.13006072998047,51.73434437518557,0.0
2023-05-05,168.69605053726107,171.9717093122383,168.478988085668,171.25146484375,113453200,163.81169967651368,157.60700378417968,67.0342416468033,0.0
2023-05-08,170.17600924259867,171.52771903028287,169.8109565174022,171.18238830566406,55962800,164.3775375366211,158.1356463623047,65.07922080248507,0.0
2023-05-09,170.73841026688106,171.22185523763014,169.30778230115573,169.4755096435547,45326900,164.91870880126953,158.6062747192383,58.66825896526065,0.0
2023-05-10,170.7088427451169,171.70534597701706,169.6037932108191,171.2416229248047,53724500,165.58271865844728,159.12228790283203,63.9934856480684,0.0
2023-05-11,171.52771685234399,172.2578222934666,169.8701504721675,171.42904663085938,49514700,165.98674774169922,159.6834896850586,68.7742374071911,0.0
2023-05-12,171.5377307421917,171.97245613352067,168.94915782664347,170.50033569335938,45533100,166.3616065979004,160.2142776489258,65.65810222286981,0.0
2023-05-15,171.0832715155854,171.13267487374878,169.4135375098661,170.00634765625,37266700,166.71078033447264,160.63415313720702,68.70577456599611,0.0
2023-05-16,169.92730529834625,171.0635071571624,169.73958158279842,170.00634765625,42110300,166.9987808227539,160.99877655029297,68.73581811389982,0.0
2023-05-17,169.65065404284252,170.8560084675657,168.37611683004315,170.618896484375,57951600,167.26018371582032,161.41965576171876,62.02925304609446,0.0
2023-05-18,170.92519018134206,173.13833101906644,170.51022910097907,172.9506072998047,65496700,167.68651809692383,161.8621078491211,64.11785256602285,0.0
2023-05-19,174.27452457823847,174.27452457823847,172.84191768629904,173.0592803955078,55809500,168.19869995117188,162.35172485351563,64.60645641712456,0.0
2023-05-22,171.89343134950482,172.61468722054929,171.3697889134683,172.1107940673828,43570900,168.64816284179688,162.86361358642577,64.89569938060649,0.0
2023-05-23,171.05361929309908,171.300620989034,169.22580071286586,169.50244140625,50747300,169.0441665649414,163.2844613647461,60.175684118998376,0.0
2023-05-24,169.03807815911904,170.35212899950594,168.4749221279745,169.77908325195312,45143500,169.45449447631836,163.66900848388673,65.73371041669569,0.0
2023-05-25,170.3422375122457,171.81435783591468,169.63087148741525,170.915283203125,56058300,169.69223861694337,164.06838684082032,48.7241494329553,0.0
