date,open,high,low,close,volume,sma_20,sma_50,rsi,sentiment_score
2020-04-28,7.641369142291983,7.66712715701181,7.461067133285671,7.5469255447387695,9793600,7.210790634155273,7.684984741210937,58.723430804822186,0.0
2020-04-29,7.735812733080266,8.156517102928293,7.727226729089962,8.147931098937988,20772500,7.265739750862122,7.655449523925781,67.11863136797311,0.0
2020-04-30,8.12217426668207,8.165103469734742,7.813085478554426,7.9247002601623535,13033600,7.327986860275269,7.619904279708862,61.19872672996342,0.0
2020-05-01,7.7959149370654455,7.830258142209965,7.692885321631885,7.778743743896484,5863600,7.377355360984803,7.580409631729126,58.43375590047753,0.0
2020-05-04,7.718640563995253,7.718640563995253,7.555510585616375,7.667126178741455,8592000,7.436168098449707,7.5378240203857425,53.96340059276437,0.0
2020-05-05,7.8216707920502175,7.847428805586983,7.632783605619349,7.649954795837402,5337700,7.464501285552979,7.4981575775146485,59.79730198799108,0.0
2020-05-06,7.64136930169505,7.675712503231408,7.503996495549617,7.607026100158691,5179400,7.4851073026657104,7.461066875457764,61.0344933907122,0.0
2020-05-07,7.718640301182094,7.770155503488233,7.649953910644818,7.761569499969482,7759400,7.5091475486755375,7.427410516738892,58.45586373622783,0.0
2020-05-08,7.795913235204908,7.881771638726478,7.718640835796778,7.873185634613037,8072000,7.53705141544342,7.402511653900146,61.870531623326144,0.0
2020-05-11,7.847429302194592,7.847429302194592,7.641369274892693,7.727227687835693,6883800,7.558515930175782,7.384138040542602,63.94055506085321,0.0
2020-05-12,7.873185783423274,8.062073783457029,7.795913382554628,7.856013774871826,14818900,7.579121828079224,7.363360385894776,61.8110262906501,0.0
2020-05-13,7.8388428931359355,7.847428897749026,7.30652288922129,7.3408660888671875,25972500,7.588566255569458,7.3348554992675785,45.862059852276744,0.0
2020-05-14,7.2635928083399515,7.4610659777697705,7.186320413760851,7.452480792999268,14592500,7.6083136081695555,7.304118318557739,48.66666296413543,0.0
2020-05-15,7.340865394121314,7.4868241835043285,7.33227939032081,7.46965217590332,6360300,7.613465046882629,7.279562902450562,45.96489258856311,0.0
2020-05-18,7.615610621574692,7.752983400957224,7.598439433555052,7.692883014678955,9250200,7.632783126831055,7.265482177734375,52.861935043765605,0.0
2020-05-19,7.692884352925141,7.710055543931864,7.529754353732047,7.5469255447387695,12363000,7.6559648513793945,7.260502424240112,35.65571718227481,0.0
2020-05-20,7.6327840886436,7.761570889251591,7.598440887227702,7.727227687835693,10458500,7.6752829313278195,7.257239847183228,45.18829472784057,0.0
2020-05-21,7.692883371368354,7.744398575428542,7.615610974681268,7.667126178741455,11336400,7.681292963027954,7.257754974365234,47.16151518113244,0.0
2020-05-22,7.778742388005582,7.787327573690304,7.710055170882621,7.770156383514404,5827800,7.693742418289185,7.274926595687866,52.63159817796508,0.0
2020-05-26,7.873186175842221,7.8989433711467605,7.658540971089286,7.787327766418457,8686400,7.6997524976730345,7.286775035858154,53.5087813314496,0.0
2020-05-27,7.898942389960166,8.062073183840331,7.890356386323026,8.027729988098145,10198100,7.723792719841003,7.3207748508453365,59.760961111927344,0.0
2020-05-28,8.044901333946274,8.079244530360306,7.87318535187611,7.890356540679932,12831000,7.7109139919281,7.3434413719177245,53.0120506113185,0.0
2020-05-29,7.870333138661221,7.957394678426828,7.818096048745781,7.92257022857666,7768600,7.710807490348816,7.375681409835815,51.19955153055257,0.0
2020-06-01,7.974806177554088,8.087985842728326,7.974806177554088,8.061867713928223,3269200,7.724963688850403,7.414485130310059,58.154790553521934,0.0
2020-06-02,8.131518279650333,8.192460869450544,8.08798750252996,8.166342735290527,6388700,7.749924516677856,7.458640966415405,57.65303614597809,0.0
2020-06-03,8.209874507225551,8.23599264455038,8.035751377645052,8.070576667785645,13863000,7.770955610275268,7.497790603637696,72.68848782159893,0.0
2020-06-04,8.0444577001802,8.175050047365575,7.992221425530542,8.070576667785645,15375600,7.794133138656616,7.526293811798095,70.65148087878656,0.0
2020-06-05,8.175049056770705,8.314346879331483,8.148930092330172,8.166342735290527,8806000,7.814371800422668,7.548985147476197,72.11593128840596,0.0
2020-06-08,8.244699070422481,8.349172451311855,8.201168287481753,8.323054313659668,11967900,7.836865234375,7.559184532165528,70.88640283819848,0.0
2020-06-09,8.227283710183375,8.227283710183375,8.079279595193675,8.122810363769531,8096900,7.8566443681716915,7.575510311126709,68.42413099564796,0.0
2020-06-10,8.15763562283154,8.175048264103534,8.018337813777325,8.09669303894043,12306300,7.868678331375122,7.5916571617126465,63.113978596538146,0.0
2020-06-11,7.948689208037475,7.966101019683537,7.6962117120660976,7.713623523712158,10391500,7.88731620311737,7.604950656890869,51.34258275074707,0.0
2020-06-12,7.809391622317059,7.948689440684461,7.731036391915272,7.931276798248291,6634900,7.911256003379822,7.629981031417847,54.36342458076031,0.0
2020-06-15,7.783271370511763,8.044455151864314,7.757153241460613,8.027043342590332,7467600,7.939125561714173,7.654694423675537,56.226843800752896,0.0
2020-06-16,8.009632279283037,8.114105646327713,7.8964525907478444,7.939983367919922,15298100,7.951480579376221,7.683676662445069,47.523400232669935,0.0
2020-06-17,7.931275480203977,8.148928492802904,7.931275480203977,8.122810363769531,15289000,7.980274820327759,7.70446704864502,56.39675241053764,0.0
2020-06-18,8.06186779141865,8.140223008852448,7.983512573984847,8.027043342590332,8988700,7.995265603065491,7.721109800338745,52.777770734262766,0.0
2020-06-19,8.07928110519755,8.15763633722248,7.966101417859375,7.9748077392578125,8513200,8.010649681091309,7.734990663528443,47.572847284186025,0.0
2020-06-22,8.009630986055505,8.061868076283949,7.922570276048608,7.966100215911865,7625100,8.020446872711181,7.748010501861573,44.10250547914694,0.0
2020-06-23,8.235990604186757,8.331757637506454,8.183753512197569,8.201166152954102,8398100,8.041138792037964,7.766075077056885,53.554439382730465,0.0
2020-06-24,8.12281179928423,8.16634257555312,7.861627971951388,7.8964524269104,13176300,8.034574913978577,7.775126209259033,45.934915454390215,0.0
2020-06-25,7.887746547520776,8.096693266987172,7.879040226639562,8.087986946105957,8126100,8.044456434249877,7.793846397399903,48.24901189645553,0.0
2020-06-26,8.410112848043921,8.462349939956672,8.244696912500958,8.2969331741333,14009200,8.06317458152771,7.818634386062622,49.429596744265666,0.0
2020-06-29,8.270815910756012,8.340464820424149,8.209873322366516,8.331758499145508,7814800,8.076669120788575,7.837937088012695,54.91807105701109,0.0
2020-06-30,8.323052616804361,8.444937787852414,8.288228163607709,8.410113334655762,10269600,8.088857650756836,7.860008926391601,57.20000928906248,0.0
2020-07-01,8.323051224536583,8.471054503154239,8.296932266297892,8.42752456665039,12302500,8.106705045700073,7.88689359664917,69.71156238817147,0.0
2020-07-02,8.706119685741243,8.740944131272997,8.610352668098988,8.636470794677734,12533400,8.134999752044678,7.9128056907653805,69.56522544409745,0.0
2020-07-06,8.845418280691923,8.906360858402563,8.767063063475186,8.801887512207031,8629600,8.166776990890503,7.937904930114746,70.69770427724143,0.0
2020-07-07,8.993422894293078,9.054365475384579,8.897655862537803,8.915067672729492,17172600,8.196377658843994,7.96578293800354,75.68807201152087,0.0
2020-07-08,8.793181911330374,9.028246729722115,8.793181911330374,9.002128601074219,15182500,8.240343570709229,7.992482986450195,74.39615009303024,0.0
2020-07-09,9.010835764834217,9.028247575470472,8.836712676789167,8.90636157989502,9799800,8.280826997756957,8.01967170715332,74.39615009303024,0.0
2020-07-10,8.932479404532584,9.054364554316649,8.897654957411378,9.045659065246582,7959000,8.347428774833679,8.037626266479492,78.34097846591543,0.0
2020-07-13,9.13272057154929,9.254606562339106,9.089189801247187,9.11530876159668,13485700,8.406630373001098,8.061438436508178,79.46431649641804,0.0
2020-07-14,8.976011659024465,9.219782829284668,8.949892696643392,9.219782829284668,13468400,8.466267347335815,8.090259218215943,77.99046209418826,0.0
2020-07-15,10.194867691079951,10.621467419426292,10.142630599926335,10.368989944458008,34662300,8.58771767616272,8.144296493530273,96.4052384094901,0.0
2020-07-16,10.44734454328278,10.682410194041209,10.368989326363304,10.647584915161133,21368700,8.7139564037323,8.204249095916747,96.51899578857386,0.0
2020-07-17,10.54311067365411,10.760763666481424,10.46475629367171,10.682409286499023,20643000,8.846724700927734,8.265756759643555,96.28379341060644,0.0
2020-07-20,10.900064760180056,10.97841915799591,10.7346479830255,10.952301025390625,16665600,8.995599365234375,8.329571390151978,96.59443763913023,0.0
2020-07-21,10.961006780771973,10.995831232542256,10.847827104948449,10.873945236206055,14563100,9.140991616249085,8.389586582183838,93.80803662116942,0.0
2020-07-22,10.743353924688783,10.847827281701912,10.673705020013365,10.708529472351074,10959500,9.266359782218933,8.449212617874146,88.52942019819767,0.0
2020-07-23,10.664999236437216,10.79559073170997,10.59535032825435,10.656292915344238,11821600,9.404351806640625,8.505218200683593,86.02486299769114,0.0
2020-07-24,10.664997897739815,10.795589376620399,10.586642678299317,10.734646797180176,8750200,9.536684799194337,8.573093814849853,85.5769335421628,0.0
2020-07-27,11.039362181552933,11.056773992576607,10.926182503917529,11.030655860900879,6335100,9.673370933532714,8.644657316207885,86.48649804422219,0.0
2020-07-28,11.100305160621346,11.135129614188548,10.943594704428708,10.952301025390625,9797300,9.80439805984497,8.714310293197633,83.73496043008566,0.0
2020-07-29,11.021948772181204,11.248308111678098,11.013242452135852,11.187365531921387,13711300,9.943260669708252,8.78419994354248,87.64368557796243,0.0
2020-07-30,11.065480692806261,11.309251867462791,11.048068050904849,11.27442741394043,10135600,10.085605812072753,8.858749980926513,87.42691285337665,0.0
2020-07-31,11.291838881624482,11.300544371389456,11.109010312073972,11.187365531921387,8049700,10.213150548934937,8.927952737808228,84.59301353622978,0.0
2020-08-03,11.135130399466089,11.291840866710347,11.06548148741987,11.248310089111328,8779600,10.335471677780152,8.999576416015625,84.36577770755116,0.0
2020-08-04,11.100303655477315,11.100303655477315,10.969712179877959,11.004536628723145,9241900,10.439945125579834,9.0642640209198,65.53187462797047,0.0
2020-08-05,11.039362638268681,11.082892582768984,10.96971373073163,11.013243675231934,9359800,10.54050087928772,9.12878233909607,60.294126333209654,0.0
2020-08-06,11.222191396503558,11.265721341656993,11.082892749058919,11.169954299926758,9597900,10.653680515289306,9.19162682533264,62.84404683901,0.0
2020-08-07,11.048068566102705,11.091599342605717,10.917477066874172,10.969714164733887,10051700,10.749883270263672,9.25321397781372,50.476213824936714,0.0
2020-08-10,10.995832527771766,11.056775117978253,10.900065481692929,10.961008071899414,7134300,10.842168235778809,9.313982734680176,52.47528832993143,0.0
2020-08-11,11.013243300714908,11.1438356206163,10.995831489562988,10.995831489562988,7169100,10.930970668792725,9.37266201019287,58.82351218300635,0.0
2020-08-12,11.074186245305283,11.135128827170417,10.995831022747021,11.109010696411133,8224800,10.967971706390381,9.431515369415283,63.402021981496695,0.0
2020-08-13,11.065479349708788,11.152540888087634,11.021948580519366,11.126421928405762,8451400,10.991913557052612,9.492632274627686,62.03205141723077,0.0
2020-08-14,11.091598135611383,11.117717096839211,11.013242912488723,11.074186325073242,7091800,11.011502408981324,9.552704467773438,51.572320544643986,0.0
2020-08-17,11.135129763198208,11.274427579331089,11.135129763198208,11.204778671264648,6155300,11.024126291275024,9.61347318649292,58.78787114317809,0.0
2020-08-18,11.222190346655198,11.309251059097926,11.161246934636841,11.300544738769531,5540700,11.045456266403198,9.673022994995117,54.36239686464097,0.0
2020-08-19,11.169953198321354,11.344075452604226,11.126422427180536,11.143835067749023,5985500,11.067221546173096,9.733443489074707,45.22291171582506,0.0
2020-08-20,11.030655765883793,11.248308798627704,11.013243124729675,11.161247253417969,6882100,11.092469263076783,9.794734573364257,48.99329155103016,0.0
2020-08-21,11.074187530172814,11.074187530172814,10.943595200663777,10.969714164733887,9835700,11.104222631454467,9.859856386184692,40.24387555880913,0.0
2020-08-24,11.109011795246136,11.204778837689807,11.039362886145197,11.135129928588867,9428400,11.109446334838868,9.923933448791503,54.83878718834651,0.0
2020-08-25,11.013242529717715,11.196071100556145,10.969712589745066,11.152541160583496,6969300,11.119458341598511,9.986443405151368,55.1282195320619,0.0
2020-08-26,11.239602896522298,11.265721028945473,11.178660310774731,11.213484764099121,4183300,11.120764303207398,10.05191343307495,51.724143141087,0.0
2020-08-27,11.23089527629216,11.239601596186116,11.074185669602747,11.126421928405762,4566200,11.113364028930665,10.111985664367676,56.818110148660686,0.0
2020-08-28,11.178659290623163,11.283132641062211,11.117716710437147,11.152541160583496,7646900,11.11162281036377,10.174495620727539,58.208921060913845,0.0
2020-08-31,11.013244110956396,11.039363075026504,10.969714164733887,10.969714164733887,6849000,11.097693014144898,10.23439374923706,49.006658067811024,0.0
2020-09-01,10.952300635593257,11.065480313228662,10.90876986261342,11.030655860900879,5259700,11.098998975753783,10.295684862136842,46.89654703509775,0.0
2020-09-02,11.091598738790456,11.100305059673195,11.013243511406712,11.082892417907715,5592400,11.102481412887574,10.353319387435914,48.322183176250896,0.0
2020-09-03,11.074187046948653,11.082892537644987,10.78688509695795,10.856534004211426,10269900,11.086810398101807,10.412521018981934,42.60355029585799,0.0
2020-09-04,10.908769037742132,10.9348879977233,10.621467120192271,10.830413818359375,8113900,11.07984538078308,10.467369556427002,36.30563738178997,0.0
2020-09-08,10.882651730937692,11.082892124252336,10.882651730937692,11.030655860900879,12523700,11.083327770233154,10.522044010162354,40.828426145883626,0.0
2020-09-09,11.004537568642833,11.143835375921281,11.004537568642833,11.10030460357666,8273900,11.088551425933838,10.577414932250976,48.42767728890159,0.0
2020-09-10,11.143836440465432,11.204779029401347,10.961007843377184,10.969714164733887,6190200,11.081586599349976,10.62860694885254,43.60469522497582,0.0
2020-09-11,11.143835147516981,11.21348404972868,11.039361794199435,11.109010696411133,6581600,11.080716037750244,10.682236671447754,54.819234573718,0.0
2020-09-14,11.474667844637613,11.570434877579176,11.413724432510795,11.526904106140137,8960900,11.103351926803589,10.740045337677001,61.53843561165042,0.0
2020-09-15,11.596552394718445,11.744556511611549,11.5878469051156,11.613965034484863,6924000,11.1238112449646,10.796286888122559,63.05417895177618,0.0
2020-09-16,11.788088342856595,11.962210604807417,11.788088342856595,11.805500984191895,9852400,11.149059057235718,10.854095554351806,65.59633350216669,0.0
2020-09-17,11.840325421336882,11.92738613705998,11.76197019598979,11.901268005371094,7972500,11.186930704116822,10.912078342437745,70.31969408604705,0.0
2020-09-18,11.814207972699984,11.875151394821135,11.701028280509895,11.753265380859375,9845100,11.216531610488891,10.96901641845703,64.80694705694577,0.0
2020-09-21,11.761970728698117,11.857737769415014,11.674909178751504,11.849031448364258,7650300,11.26049747467041,11.025083866119385,72.64576678395241,0.0
2020-09-22,11.849030369032144,12.057977903814823,11.822912238539459,12.049271583557129,6974600,11.306204557418823,11.083763122558594,74.47702254158656,0.0
2020-09-23,11.988328749229607,12.023153199244812,11.805500179079687,11.831618309020996,7495000,11.340158414840698,11.13599983215332,66.6666808192296,0.0
2020-09-24,11.422430925050291,11.492079828290564,11.335370211140159,11.361488342285156,8873500,11.34755859375,11.155849800109863,60.1398598720211,0.0
2020-09-25,11.72714351681202,11.822910535006642,11.579139414878336,11.814204216003418,7882000,11.381947708129882,11.17918218612671,66.86569331084092,0.0
2020-09-28,11.90126808661626,11.93609253919932,11.840325502166019,11.866443634033203,5855400,11.417642831802368,11.202862873077393,65.09437569431886,0.0
2020-09-29,11.875149888972224,11.918679831749602,11.74455756979878,11.805500984191895,7928900,11.45943217277527,11.219926872253417,62.77606382537589,0.0
2020-09-30,11.822912092993791,12.136332145888863,11.805500282973147,12.023153305053711,14130900,11.50905704498291,11.24291103363037,68.50153775961104,0.0
2020-10-01,12.049271743305509,12.101508004983424,11.936092069296144,11.979622840881348,5418500,11.553893566131592,11.268332901000976,65.82280938265768,0.0
2020-10-02,11.918679816403538,11.962210589405304,11.814206459367561,11.901268005371094,7740400,11.606130266189576,11.293232402801515,57.76176011977521,0.0
2020-10-05,12.336574803637655,12.362692936869525,12.205983307197817,12.232101440429688,10194400,11.67621464729309,11.323181495666503,61.63939101068795,0.0
2020-10-06,12.310456037805949,12.353985980862022,12.092803001403809,12.092803001403809,11187800,11.729322004318238,11.344424438476562,55.51840285817285,0.0
2020-10-07,12.458460542041749,12.693525396649083,12.441047900073556,12.658700942993164,18332700,11.807241821289063,11.378552436828613,62.322965954848094,0.0
2020-10-08,12.919883807777246,12.972120069268733,12.815410454513868,12.885059356689453,11197000,11.903009080886841,11.412506313323975,67.95578789762236,0.0
2020-10-09,13.03306457443854,13.2855420735699,12.989533799357863,13.233304977416992,8471800,12.009223794937133,11.451683864593505,70.33248819846195,0.0
2020-10-12,13.36389597389418,13.581548997375974,13.32907152334831,13.538018226623535,17959500,12.109779500961304,11.498696918487548,71.21588541227801,0.0
2020-10-13,13.590254893907181,13.764377982126495,13.56413676278645,13.686022758483887,14513000,12.213382387161255,11.547451171875,76.96204013016207,0.0
2020-10-14,13.938500970834106,14.469574923241444,13.903676517420548,14.243215560913086,26818600,12.335268115997314,11.612224750518799,90.86420260636396,0.0
2020-10-15,13.215893577908103,13.320366943193166,13.163656480125322,13.285542488098145,16033700,12.404481840133666,11.657670726776123,68.25057301790693,0.0
2020-10-16,13.433545902540656,13.555431073634212,13.433545902540656,13.503194808959961,13317600,12.491978311538697,11.704335536956787,69.50208081829157,0.0
2020-10-19,13.381307850803761,13.42483862177343,13.163654826235813,13.18106746673584,28085300,12.558580112457275,11.748562602996826,65.42967747125414,0.0
2020-10-20,13.33777683176866,13.407425731912591,13.276834251712813,13.381307601928711,14350400,12.625181913375854,11.796968593597413,65.29410804487988,0.0
2020-10-21,13.494488085785429,13.625079573858276,13.320365824928155,13.35519027709961,13686700,12.701360511779786,11.844155769348145,65.55118471036519,0.0
2020-10-22,13.302952956962452,13.3900145010474,13.172361471115446,13.363896369934082,6873600,12.801480913162232,11.889253482818603,66.79999956183735,0.0
2020-10-23,13.332214431252245,13.46421706120585,13.314614584139916,13.393815994262695,7125700,12.880461502075196,11.934601364135743,64.33455621390902,0.0
2020-10-26,13.217812078240984,13.279412796185204,13.068209615307733,13.129810333251953,9727200,12.943629837036132,11.975713844299316,62.413736494945255,0.0
2020-10-27,13.024209725990566,13.112210638375812,12.945008317371014,13.06821060180664,9214500,13.00676531791687,12.012982482910155,55.57526784272157,0.0
2020-10-28,12.760205558594832,12.804206435266956,12.575402547969443,12.654603958129883,11488500,13.038337850570679,12.040063667297364,47.01467497574926,0.0
2020-10-29,12.725006499254802,12.725006499254802,12.50500292965444,12.566603660583496,11173300,13.067686891555786,12.068519039154053,40.73912459453939,0.0
2020-10-30,12.522601779986239,12.566602658246115,12.364199793196407,12.5578031539917,9171900,13.100513648986816,12.096450157165528,35.16464768582186,0.0
2020-11-02,12.637002438028407,12.707403500360286,12.469800124801909,12.540201187133789,5958100,13.115918636322021,12.127859897613526,31.945577716087726,0.0
2020-11-03,12.522603102001186,12.725006827665663,12.496202907956961,12.58420467376709,4398900,13.140488719940185,12.156841392517089,18.816220307184423,0.0
2020-11-04,12.90100893108329,13.07701161542165,12.865808394215618,12.918609619140625,5624600,13.15348415374756,12.192162761688232,40.99235622563766,0.0
2020-11-05,13.138612866869765,13.244214474920831,13.077011299404743,13.209013938903809,6133400,13.169681882858276,12.232073345184325,43.02736288381929,0.0
2020-11-06,13.26181420250625,13.323415769410152,13.041810644592093,13.138612747192383,5514900,13.164947271347046,12.272317161560059,48.85739996314276,0.0
2020-11-09,13.508218329957696,13.561018712074231,13.050610542297363,13.050610542297363,6601300,13.140576887130738,12.310278549194337,40.52755540282359,0.0
2020-11-10,12.795406341552734,12.857007066546576,12.672204052318119,12.795406341552734,6081300,13.09604606628418,12.346792392730713,35.825820952756274,0.0
2020-11-11,13.068211912609687,13.279415130615234,13.050611224819066,13.279415130615234,8851700,13.047856044769286,12.391767578125,48.2758674380774,0.0
2020-11-12,13.059410595136407,13.341014864816895,13.059410595136407,13.156211853027344,15504200,13.041389513015748,12.433233966827393,45.32872504301054,0.0
2020-11-13,13.209012009578894,13.455415725708008,13.182610981987061,13.455415725708008,7086500,13.03900055885315,12.485211601257324,56.313986483687515,0.0
2020-11-16,13.45541614502754,13.666619336862924,13.437816298664698,13.605018615722656,7321200,13.060198116302491,12.54070369720459,60.06597343179872,0.0
2020-11-17,13.341013627777885,13.508216776832034,13.314613439755014,13.446615219116211,12855000,13.063463497161866,12.589022884368896,66.42328231503726,0.0
2020-11-18,13.341016374402095,13.376216912095225,13.182613535159494,13.191413879394531,7971200,13.05527467727661,12.630845069885254,62.11602113698392,0.0
2020-11-19,13.138612298154179,13.138612298154179,12.989009816745757,13.050610542297363,5856300,13.039610385894775,12.672462997436524,59.090880303098544,0.0
2020-11-20,13.182611501984923,13.235412720004515,13.112210437456724,13.121010780334473,4172000,13.025970125198365,12.71270299911499,60.5095471056696,0.0
2020-11-23,13.464217309444413,13.543418721027422,13.40261574529822,13.534618377685547,5346400,13.046210527420044,12.752857284545899,65.16850820067866,0.0
2020-11-24,13.657821703428048,13.728222777012977,13.59622013460599,13.666621208190918,12677400,13.076131057739257,12.79391040802002,62.76274497616018,0.0
2020-11-25,13.341016022731395,13.429017784267998,13.235414412435672,13.288215637207031,5194100,13.107811641693115,12.823564701080322,51.31195943224094,0.0
2020-11-27,13.200211393544443,13.297012641634907,13.103410145453978,13.129810333251953,4397900,13.135971975326537,12.84813554763794,49.858320587814525,0.0
2020-11-30,13.121011230422777,13.411415841375025,13.059410506659244,13.393815994262695,9652400,13.177772617340088,12.880946559906006,55.227872223160006,0.0
2020-12-01,13.631419636705372,13.649020323389124,13.48181715688123,13.534618377685547,8176000,13.227493476867675,12.914658298492432,61.66664860497515,0.0
2020-12-02,13.666619587970297,13.693020616869967,13.437816545568095,13.561017990112305,7482800,13.276334142684936,12.944893226623535,55.19476726798048,0.0
2020-12-03,13.464218231867978,13.481818080510548,13.34981627832681,13.411417007446289,13907300,13.30097451210022,12.976489200592042,54.66239690012161,0.0
2020-12-04,13.569819148764104,13.869024113637149,13.561018805268557,13.860223770141602,8994600,13.33353500366211,13.02646390914917,57.012218088586096,0.0
2020-12-07,13.763423594873302,13.842624174838482,13.684222175661107,13.74582290649414,5835700,13.363895511627197,13.065096282958985,52.469171314773014,0.0
2020-12-08,13.81622170099247,14.106627136584807,13.78102116929141,14.08902645111084,11478600,13.415816307067871,13.109547939300537,60.579734728013754,0.0
2020-12-09,14.133028530502816,14.159429562532413,13.605020478615854,13.666621208190918,13918100,13.45937705039978,13.146770343780517,57.41758119071075,0.0
2020-12-10,13.781022785406094,13.816223321235157,13.61382045002979,13.640220642089844,10106200,13.47741732597351,13.17911169052124,59.54417731254309,0.0
2020-12-11,13.737023208790996,13.904226399273817,13.737023208790996,13.851425170898438,7196400,13.512177991867066,13.216547737121582,61.30794455099386,0.0
2020-12-14,13.789822415151715,13.860223483164543,13.772221728525043,13.781022071838379,5500900,13.528458309173583,13.254142818450928,54.26828724345887,0.0
2020-12-15,13.754621178280983,13.851422432040323,13.631418895930736,13.737020492553711,14062300,13.535058403015137,13.284241199493408,51.25782830666617,0.0
2020-12-16,13.807422262531457,13.860223483164543,13.666620126505801,13.781022071838379,7215800,13.551778745651244,13.3180055809021,59.999961296340366,0.0
2020-12-17,13.86022323922648,14.388232079276731,13.842622552909578,14.265028953552246,8951800,13.605459499359132,13.350132141113281,70.34702116436303,0.0
